,content,label,token
2563,座谈会上，陈献春简要介绍了湖南省旅游业发展和旅游脱贫攻坚的有关情况。陈献春说，脱贫攻坚是重大政治任务，湖南省70%以上的优质旅游资源分布在武陵山、雪峰山、罗霄山集中连片贫困地区，全省51个重点贫困县基本上都是绿水青山、生态文化旅游资源富集的地方，旅游扶贫始终是湖南旅游工作的重中之重。湖南高校大学生通过网络主播比赛，运用最新潮的自媒体直播方式，实地推广湖南贫困地区鲜为人知的地域文化和乡村旅游资源，助推湖南精准扶贫，这是湖南高校大学生创客在贫困乡村创新实践活动的一次很有意义的尝试。,1,座谈会 上 陈献春 简要 介绍 了 湖南省 旅游业 发展 和 旅游 脱贫 攻坚 的 有关 情况 陈献春 说 脱贫 攻坚 是 重大 政治 任务 湖南省 NUM 以上 的 优质 旅游 资源 分布 在 武陵山 雪峰山 罗霄山 集中 连片 贫困地区 全省 NUM 个 重点 贫困县 基本上 都 是 绿水青山 生态 文化 旅游 资源 富集 的 地方 旅游 扶贫 始终 是 湖南 旅游 工作 的 重中之重 湖南 高校 大学生 通过 网络 主播 比赛 运用 最 新潮 的 自 媒体 直播 方式 实地 推广 湖南 贫困地区 鲜为人知 的 地域 文化 和 乡村 旅游 资源 助推 湖南 精准 扶贫 这是 湖南 高校 大学生 创客 在 贫困 乡村 创新 实践 活动 的 一次 很 有 意义 的 尝试
2564,陈献春认为，旅游业最大的优势在市场，湖南每年要接待海内外旅客5亿人次以上，旅游部门相当于手握5亿人次消费订单的“供销社”，庞大的旅游市场需求需要通过融合创新、开放合作，跨界联动多部门、多领域、多产业增加旅游有效供给，保障消费订单供需对接到位。在当今移动互联网时代，大学生是移动互联网最活跃的创造者和参与者，旅游业则是“大众创业、万众创新”最为活跃的重点领域。目前旅游部门正在强力推动建立国家现代旅游业发展协同创新中心湖南基地、湖南省旅游创客促进联盟以及旅游创客小镇、旅游创客空间和旅游创客示范基地，加强旅游创客孵化和旅游创新型人才培养，这些措施都为大学生旅游创客到乡村创新创业提供了大有可为的宽阔舞台。,1,陈献春 认为 旅游业 最大 的 优势 在 市场 湖南 每年 要 接待 海内外 旅客 NUM 亿人次 以上 旅游 部门 相当于 手握 NUM 亿人次 消费 订单 的 供销社 庞大 的 旅游 市场需求 需要 通过 融合 创新 开放 合作 跨界 联动 多 部门 多 领域 多 产业 增加 旅游 有效 供给 保障 消费 订单 供需 对接 到位 在 当今 移动 互联网 时代 大学生 是 移动 互联网 最 活跃 的 创造者 和 参与者 旅游业 则 是 大众 创业 万众 创新 最为 活跃 的 重点 领域 目前 旅游 部门 正在 强力 推动 建立 国家 现代 旅游业 发展 协同 创新 中心 湖南 基地 湖南省 旅游 创客 促进 联盟 以及 旅游 创客 小镇 旅游 创客 空间 和 旅游 创客 示范 基地 加强 旅游 创客 孵化 和 旅游 创新型 人才培养 这些 措施 都 为 大学生 旅游 创客 到 乡村 创新 创业 提供 了 大有可为 的 宽阔 舞台
2565,陈献春希望，大学生旅游创客每天都上演创新创业的激情故事，用创意激活“互联网+旅游”，将奇思妙想、创新创意作用于旅游业跨界融合，将文化艺术元素融入乡村旅游产品规划开发，在推动乡村旅游转型升级中精准帮扶贫困人口增收脱贫，为建设富饶美丽幸福新湖南作出积极贡献。,1,陈献春 希望 大学生 旅游 创客 每天 都 上演 创新 创业 的 激情 故事 用 创意 激活 互联网 旅游 将 奇思妙想 创新 创意 作用 于 旅游业 跨界 融合 将 文化 艺术 元素 融入 乡村 旅游 产品 规划 开发 在 推动 乡村 旅游 转型 升级 中 精准 帮扶 贫困人口 增收 脱贫 为 建设 富饶 美丽 幸福 新 湖南 作出 积极 贡献
2566,海外淘金，曾是他们的梦想，但因“打黑工”被遣返回国时，才自知被骗。,0,海外 淘金 曾 是 他们 的 梦想 但 因 打 黑工 被 遣返回国 时才 自知 被骗
2567,日前，南昌市青云谱区人民法院开庭审理了一起涉嫌组织他人偷越国（边）境的案子，劳务中介在收取出国务工相关费用后，组织务工者以旅游为名到国外非法务工。,0,日前 南昌市 青云谱区 人民法院 开庭审理 了 一起 涉嫌 组织 他人 偷 越国 边境 的 案子 劳务中介 在 收取 出国 务工 相关 费用 后 组织 务工者 以 旅游 为名 到 国外 非法 务工
2568,法院一审认定涉案8人组织他人偷越国（边）境罪，其中主犯胡某洋、刘某志分别被判处有期徒刑8年零6个月、有期徒刑8年。当天，庭审现场除了被告人家属外，还来了上百名农民工旁听，南昌市青云谱人民法院希望通过这起组织他人偷越国（边）境的案子，达到以案释法的目的，给想出国（境）淘金者以警示。,1,法院 一审 认定 涉案 NUM 人 组织 他人 偷 越国 边境 罪 其中 主犯 胡 某洋 刘 某志 分别 被 判处 有期徒刑 NUM 年 零 NUM 个 月 有期徒刑 NUM 年 当天 庭审 现场 除了 被告人 家属 外 还 来 了 上 百名 农民工 旁听 南昌市 青云 谱 人民法院 希望 通过 这起 组织 他人 偷 越国 边境 的 案子 达到 以案释法 的 目的 给 想 出国境 淘金者 以 警示
2569,海外淘金“打黑工”被遣返回国维权难,1,海外 淘金 打 黑工 被 遣返回国 维权 难
2570,“我们被胡某洋和刘某红骗到韩国‘打黑工’。”2015年2月，南昌市民聂某向公安部门报案，2014年8月，他花了4万多元劳务费被送往韩国济州岛非法务工，出国前中介承诺一个月可以赚一万多元人民币，包一年在韩国不被抓到，否则全额退款。但没几个月，他就被韩国警方遣返回国了。,1,我们 被 胡 某洋 和 刘 某红骗 到 韩国 打 黑工 NUM 年 NUM 月 南昌 市民 聂某 向 公安部门 报案 NUM 年 NUM 月 他 花 了 NUM 万多元 劳务费 被 送往 韩国 济州岛 非法 务工 出国前 中介 承诺 一个月 可以 赚 一万多元 人民币 包 一年 在 韩国 不 被 抓 到 否则 全额 退款 但 没 几个 月 他 就 被 韩国 警方 遣返回国 了
2571,市民吴某也称被骗了。2014年10月，他通过胡某洋和刘某红，携老婆一同出国务工。没想到，到了韩国济州岛，他就被带去工地做苦力，妻子则被安排到餐馆洗盘子，不仅活累，工资待遇也不理想。两个月后，吴某和妻子决定回国找胡某洋和刘某红退钱，但未果。,0,市民 吴某 也 称 被骗 了 NUM 年 NUM 月 他 通过 胡 某洋 和 刘某 红 携 老婆 一同 出国 务工 没想到 到 了 韩国 济州岛 他 就 被 带 去 工地 做 苦力 妻子 则 被 安排 到 餐馆 洗 盘子 不仅 活累 工资待遇 也 不 理想 两个 月 后 吴 某 和 妻子 决定 回国 找 胡 某洋 和 刘 某红 退钱 但 未果
2572,他们口中所称的胡某洋，是江西金桥人才市场有限公司（简称“金桥公司”）的法人代表，刘某红则是这家劳务公司的经理。,0,他们 口中 所称 的 胡 某洋 是 江西 金桥 人才 市场 有限公司 简称 金桥 公司 的 法人代表 刘某 红则 是 这家 劳务 公司 的 经理
2573,警方通过调查发现，该公司并不具有境外劳务输出的资质，且曾因组织务工者出境打工被主管部门行政处罚。,0,警方 通过 调查 发现 该 公司 并 不 具有 境外 劳务输出 的 资质 且 曾 因 组织 务工者 出境 打工 被 主管部门 行政处罚
2574,据刘某红到案后供述，以旅游的方式送人去韩国非法务工是刘某志提出来的。起初，胡某洋在网上看到刘某志发布的一条去韩国务工的信息，然后就派刘某红去上海接洽。见面时，刘某志拿出一份境外派遣资质的文书，她回来跟胡某洋讲了相关情况后，胡某洋决定先试试，报价4.5万元/人，自己留下六七千元利润。之后，将人交给刘某志，会有人在韩国“接应”务工者并安排工作。,0,据 刘 某红 到案 后 供述 以 旅游 的 方式 送人 去 韩国 非法 务工 是 刘 某志 提出 来 的 起初 胡 某洋 在 网上 看到 刘 某志 发布 的 一条 去 韩国 务工 的 信息 然后 就 派 刘 某红去 上海 接洽 见面 时 刘 某志 拿出 一份 境外 派遣 资质 的 文书 她 回来 跟 胡 某洋 讲 了 相关 情况 后 胡 某洋 决定 先 试试 报价 NUM 万元 人 自己 留下 六七千元 利润 之后 将 人 交给 刘 某志会 有人 在 韩国 接应 务工者 并 安排 工作
2575,此后，金桥公司开始了韩国济州岛劳务输出业务，在与刘某志合作了4次后，开始独自组织务工者出国。据法院认定的数据，胡某洋先后伙同他人共组织了10次32人出国（其中11人未遂），并联络在韩国的接应者为这些“打黑工”的务工者安排工作。,0,此后 金桥 公司 开始 了 韩国 济州岛 劳务输出 业务 在 与 刘 某志 合作 了 NUM 次后 开始 独自 组织 务工者 出国 据 法院 认定 的 数据 胡 某洋 先后 伙同他人 共 组织 了 NUM 次 NUM 人 出国 其中 NUM 人 未遂 并 联络 在 韩国 的 接应 者 为 这些 打 黑工 的 务工者 安排 工作
2576,多位受害者的证言表示，胡某洋和刘某红明确告诉他们，以旅游的名义滞留韩国“打黑工”。为取得务工者的信任，胡某洋会出具一份承诺书，保证一年或者两年内不被抓，若中途被遣返回国可以退钱。但真正被遣返回国的，很多人的退款诉求都未能落实或者被打折。,0,多位 受害者 的 证言 表示 胡 某洋 和 刘 某红 明确 告诉 他们 以 旅游 的 名义 滞留 韩国 打 黑工 为 取得 务工者 的 信任 胡 某洋会 出具 一份 承诺书 保证 一年 或者 两年 内 不 被 抓 若 中途 被 遣返回国 可以 退钱 但 真正 被 遣返回国 的 很多 人 的 退款 诉求 都 未能 落实 或者 被 打折
2577,利益链清晰分工明确,1,利益 链 清晰 分工 明确
2578,“我小姨子陶某娣一直做劳务输出，得知我要出国务工，她便和我一起来到‘金桥公司’见到了胡某洋、刘某红，他们承诺每月打工保底9000元，保证一年的工作。”杭某说，小姨子也因此跟胡某洋达成了合作协议，介绍一人提成5000元。随后，他花4万元去韩国打工，最后只待了5个月就被遣返回国了。,0,我 小姨子 陶某 娣 一直 做 劳务输出 得知 我要 出国 务工 她 便 和 我 一起 来到 金桥 公司 见到 了 胡 某洋 刘某 红 他们 承诺 每月 打工 保底 NUM 元 保证 一年 的 工作 杭某 说 小姨子 也 因此 跟 胡 某洋 达成 了 合作 协议 介绍 一人 提成 NUM 元 随后 他花 NUM 万元 去 韩国 打工 最后 只待 了 NUM 个 月 就 被 遣返回国 了
2579,陶某娣被胡某洋发展成为金桥公司业务员后，对外自称陶经理，她先后介绍了两次业务，有8人通过金桥公司出国务工，其中有两人未遂。她也知道，她所介绍的出国务工并非正规的劳务输出。,0,陶某 娣 被 胡 某洋 发展 成为 金桥 公司 业务员 后 对外 自称 陶 经理 她 先后 介绍 了 两次 业务 有 NUM 人 通过 金桥 公司 出国 务工 其中 有 两人 未遂 她 也 知道 她 所 介绍 的 出国 务工 并 非正规 的 劳务输出
2580,警方调查发现，组织出国“打黑工”利益链清晰，从信息发布、中间人介绍到办理手续，前往上海“培训”、跟团旅游、在韩国有人“接应”安排工作等，各环节分工明确。,0,警方 调查 发现 组织 出国 打 黑工 利益 链 清晰 从 信息 发布 中间人 介绍 到 办理手续 前往 上海 培训 跟团 旅游 在 韩国 有人 接应 安排 工作 等 各 环节 分工 明确
2581,据刘某志供述，他化名周宇在网络上发布“去韩国济州岛包过关”之类的消息，接到客源后通过各种旅游网，就用客源的个人身份注册，用个人电话号码直接订机票或者报旅游团，前往韩国济州岛。,0,据 刘 某志 供述 他 化名 周宇 在 网络 上 发布 去 韩国 济州岛 包 过关 之类 的 消息 接到 客源 后 通过 各种 旅游网 就 用 客源 的 个人身份 注册 用 个人 电话号码 直接 订机票 或者 报 旅游团 前往 韩国 济州岛
2582,金桥公司是刘某志的业务之一，见过“客源”后，刘某志会安排这些务工者入住宾馆，并教大家去韩国通关时要注意穿着打扮、外表形象、言谈举止之类的事，甚至会带着“客源”去购买衣服鞋之类的东西，以便顺利通关。,0,金桥 公司 是 刘 某志 的 业务 之一 见过 客源 后 刘 某志会 安排 这些 务工者 入住 宾馆 并教 大家 去 韩国 通关 时要 注意 穿着打扮 外表 形象 言谈举止 之类 的 事 甚至 会带 着 客源 去 购买 衣服 鞋 之类 的 东西 以便 顺利 通关
2583,2014年8月王某等人通过金桥公司安排，在上海见到了刘某志，一行四人前往韩国打工，他曾被刘某志单独带去买了衣物，让他们更像游客的样子。,0,NUM 年 NUM 月 王 某 等 人 通过 金桥 公司 安排 在 上海 见到 了 刘 某志 一行 四人 前往 韩国 打工 他 曾 被 刘 某志 单独 带去 买 了 衣物 让 他们 更 像 游客 的 样子
2584,与王某同行的邹某说，出境前，他们每个人从刘某志处拿到了4000元，这笔钱从出国务工费里抽出，且要当面交给韩国接应者。,0,与 王 某 同行 的 邹某 说 出境 前 他们 每个 人 从 刘 某志处 拿到 了 NUM 元 这笔 钱 从 出国 务工 费里 抽出 且 要 当面 交给 韩国 接应 者
2585,据刘某红供述，张某星是负责在韩国帮忙介绍工作的人之一，双方以每人收取4000元介绍费达成合作，由他负责韩国“地接”，为脱团务工者推荐工作。据法院认定，张某星共作案4次，服务了12人，违法所得6万元。,0,据 刘 某红 供述 张 某星 是 负责 在 韩国 帮忙 介绍 工作 的 人 之一 双方 以 每人 收取 NUM 元 介绍费 达成 合作 由 他 负责 韩国 地接 为 脱团 务工者 推荐 工作 据 法院 认定 张 某星 共 作案 NUM 次 服务 了 NUM 人 违法 所得 NUM 万元
